"Client.Type","Account","ACV_2022","ACV_2023","ACV_2024","First_Record_Type_Name","First_Opportunity_ID"
"End Client","0015Y00003U0sha",6000,0,0,"Cost Seg","0065Y00001dgy7I"
"End Client","0015Y00003U0she",7000,0,0,"Cost Seg","0065Y00001dgy4j"
"End Client","0015Y00003U0shf",9000,0,0,"Cost Seg","0065Y00001dgy5g"
"End Client","0015Y00003U0shg",8000,0,0,"Cost Seg","0065Y00001dgy5x"
"End Client","0015Y00003U0shj",4000,0,0,"Cost Seg","0065Y00001dgy7M"
"End Client","0015Y00003U0shk",7000,0,0,"Cost Seg","0065Y00001dgy7E"
"End Client","0015Y00003U0shl",7000,0,0,"Cost Seg","0065Y00001dgy7K"
"End Client","0015Y00003U0shm",0,5000,0,"Cost Seg","0065Y00001gOjyA"
"End Client","0015Y00003U0sho",4275,0,0,"ERC","0065Y00001dgu2p"
"End Client","0015Y00003U0shq",124500,0,0,"R&D","0065Y00001dgu24"
"End Client","0015Y00003U0shx",46036,0,0,"ERC","0065Y00001dk9g5"
"End Client","0015Y00003U0siH",9500,0,0,"Cost Seg","0065Y00001dgy5u"
"End Client","0015Y00003U0siM",5000,0,0,"Cost Seg","0065Y00001dgy6f"
"End Client","0015Y00003U0siV",7000,0,0,"Cost Seg","0065Y00001dhJv4"
"End Client","0015Y00003U0siY",10500,0,0,"Cost Seg","0065Y00001dgy6O"
"End Client","0015Y00003U0sic",0,0,1500,"Cost Seg","0065Y00001dgy6e"
"End Client","0015Y00003U0sif",61253.55,0,0,"ERC","0065Y00001dgu2o"
"End Client","0015Y00003U0sis",600,0,0,"ERC","0065Y00001dhGyA"
"End Client","0015Y00003U0six",12000,0,0,"Cost Seg","0065Y00001dgy6x"
"End Client","0015Y00003U0sj7",8500,0,0,"Cost Seg","0065Y00001dhGxp"
"End Client","0015Y00003U0smx",0,9200,0,"R&D","0065Y00001gYiwz"
"End Client","0015Y00003U0syK",0,74000,0,"R&D","0065Y00001iYpkc"
"End Client","0015Y00003U0szB",0,0,10200,"LIFO - IPIC / Internal","006TO000001YNpd"
"End Client","0015Y00003U0szO",0,10000,0,"R&D","0065Y00001gYpRP"
"End Client","0015Y00003U0tEn",0,53125,0,"R&D","0065Y00001iO5vd"
"End Client","0015Y00003U0tFi",0,0,50000,"SALT","0065Y00001iNpmL"
"End Client","0015Y00003U0tT7",0,10000,0,"R&D","0065Y00001gYKNt"
"End Client","0015Y00003U0uEU",0,0,16000,"R&D","006TO00000Bx8JO"
"CPA","0015Y00003U0uYW",0,0,21000,"Cost Seg","006TO00000B7Mof"
"End Client","0015Y00003U0us6",0,0,33000,"R&D","006TO000002vScj"
"End Client","0015Y00003U0v5s",4000,0,0,"Cost Seg","0065Y00001gOKHh"
"End Client","0015Y00003U0vdo",0,0,98000,"R&D","006TO000004HpIL"
"End Client","0015Y00003U0wBj",0,13500,0,"LIFO - IPIC / Internal","0065Y00001gOGbi"
"End Client","0015Y00003U0wZE",0,75200,0,"R&D","0065Y00001iNGWP"
"End Client","0015Y00003U0wmB",0,55000,0,"LIFO - IPIC / Internal","0065Y00001gO989"
"End Client","0015Y00003U0wtV",0,35500,0,"R&D","0065Y00001gY2ZR"
"End Client","0015Y00003U0xKR",0,8075,0,"Cost Seg","0065Y00001gYvU0"
"End Client","0015Y00003U0xMk",0,0,36000,"R&D","006TO0000017TMU"
"End Client","0015Y00003U0xuh",0,9000,0,"Cost Seg","0065Y00001fr2EZ"
"End Client","0015Y00003U0y52",58000,0,0,"R&D","0065Y00001fqcU7"
"End Client","0015Y00003U0yL1",0,204000,0,"R&D","0065Y00001gOfAH"
"End Client","0015Y00003U0yen",0,4500,0,"Cost Seg","0065Y00001gYeAa"
"End Client","0015Y00003U0yuE",9000,0,0,"Cost Seg","0065Y00001dju8R"
"End Client","0015Y00003U0z0a",45000,0,0,"LIFO - IPIC / Internal","0065Y00001dk9TB"
"End Client","0015Y00003U0z3p",3000,0,0,"Energy","0065Y00001dgxtv"
"End Client","0015Y00003U0zAS",10500,0,0,"R&D","0065Y00001dgy62"
"End Client","0015Y00003U0zUc",0,89000,0,"LIFO - IPIC / Internal","0065Y00001fqP6s"
"End Client","0015Y00003U0zWy",0,0,65000,"R&D","006TO000005s7cj"
"End Client","0015Y00003U0zbo",0,22500,0,"LIFO - IPIC / Internal","0065Y00001gOrsc"
"End Client","0015Y00003U0zcM",0,32300,0,"LIFO - IPIC / Internal","0065Y00001iYocF"
"End Client","0015Y00003U0zyQ",0,0,6500,"Cost Seg","006TO000001M7Ot"
"End Client","0015Y00003U102N",12000,0,0,"LIFO - IPIC / Internal","0065Y00001dgu2r"
"End Client","0015Y00003U10Eq",0,25925,0,"R&D","0065Y00001gYRKS"
"End Client","0015Y00003U10c7",0,0,3000,"LIFO - IPIC / Internal","006TO0000031yus"
"End Client","0015Y00003U10uz",0,19350,0,"LIFO - IPIC / Internal","0065Y00001iYzDK"
"End Client","0015Y00003U116q",9000,0,0,"Cost Seg","0065Y00001gOEsZ"
"CPA","0015Y00003U11J2",5415,0,0,"Cost Seg","0065Y00001dgnIK"
"CPA","0015Y00003U11Js",0,0,6500,"Cost Seg","006TO000009ByBl"
"End Client","0015Y00003U11NQ",16000,0,0,"Cost Seg","0065Y00001dgy09"
"End Client","0015Y00003U13Aw",0,10000,0,"Cost Seg","0065Y00001gOZrD"
"CPA","0015Y00003U141U",93647.02,0,0,"ERC","0065Y00001dk1fb"
"End Client","0015Y00003VAPaU",0,0,17000,"Cost Seg","006TO000004DOyH"
"End Client","0015Y00003VAPd3",0,8500,0,"Cost Seg","0065Y00001dgy5l"
"End Client","0015Y00003VAPgU",162000.8,0,0,"ERC","0065Y00001dgtsV"
"End Client","0015Y00003VAPhx",0,7500,0,"Cost Seg","0065Y00001iYRkm"
"End Client","0015Y00003VAPsh",6500,0,0,"Cost Seg","0065Y00001dgxnP"
"End Client","0015Y00003VAPtW",7500,0,0,"Cost Seg","0065Y00001dhAyI"
"End Client","0015Y00003VAPw9",0,6375,0,"Cost Seg","0065Y00001gYWn6"
"End Client","0015Y00003VAQS7",0,7000,0,"Cost Seg","0065Y00001iYW5E"
"End Client","0015Y00003VAQiC",0,10000,0,"R&D","0065Y00001gYzcK"
"End Client","0015Y00003VAQtL",97900.72,0,0,"ERC","0065Y00001gO9bq"
"CPA","0015Y00003VAQu3",0,5718,0,"Energy","0065Y00001gOTA9"
"CPA","0015Y00003VAQu5",0,0,1500,"Cost Seg","0065Y00001iOO3e"
"End Client","0015Y00003VAQyd",0,12000,0,"Cost Seg","0065Y00001fr8jJ"
"CPA","0015Y00003VAQyg",0,0,10000,"SALT","006TO000005FmJF"
"End Client","0015Y00003VAQzD",0,0,9775,"Cost Seg","006TO000001wRYj"
"End Client","0015Y00003VAR2J",6000,0,0,"Cost Seg","0065Y00001dgxrY"
"End Client","0015Y00003VAR5X",16000,0,0,"Cost Seg","0065Y00001fqdqH"
"End Client","0015Y00003VAR5q",0,204731.78,0,"ERC","0065Y00001iYjSk"
"End Client","0015Y00003VARDS",6000,0,0,"Cost Seg","0065Y00001fqnlF"
"End Client","0015Y00003VARDi",0,60775,0,"R&D","0065Y00001iNxai"
"End Client","0015Y00003VARDk",7500,0,0,"Cost Seg","0065Y00001dgxrC"
"End Client","0015Y00003VAREM",0,4900,0,"Cost Seg","0065Y00001iNk0t"
"End Client","0015Y00003VARJK",9000,0,0,"Cost Seg","0065Y00001dgxn7"
"End Client","0015Y00003VARZ0",0,265000,0,"R&D","0065Y00001gOXB3"
"End Client","0015Y00003VARZd",0,0,12000,"Cost Seg","006TO0000014x7Q"
"End Client","0015Y00003VARam",0,9500,0,"Cost Seg","0065Y00001gYh2t"
"CPA","0015Y00003VARaz",0,10000,0,"R&D","0065Y00001j4YiT"
"End Client","0015Y00003VARbu",0,5500,0,"Cost Seg","0065Y00001gOICV"
"End Client","0015Y00003VARck",0,22000,0,"R&D","0065Y00001gYqYk"
"End Client","0015Y00003VARd8",0,5000,0,"Cost Seg","006TO0000015FU5"
"End Client","0015Y00003VARfD",0,9500,0,"Cost Seg","0065Y00001j4XkG"
"End Client","0015Y00003VARti",0,0,10400,"Cost Seg","0065Y00001jaWlC"
"End Client","0015Y00003VARzg",5500,0,0,"Cost Seg","0065Y00001dgxrm"
"End Client","0015Y00003VAS4F",0,85544.28,0,"ERC","0065Y00001iYU9d"
"End Client","0015Y00003VAS4T",0,0,25000,"R&D","006TO000001XvyD"
"CPA","0015Y00003VAS5F",6500,0,0,"Cost Seg","0065Y00001dgxmN"
"End Client","0015Y00003VAS5k",0,39000,0,"R&D","0065Y00001iOCcY"
"End Client","0015Y00003VAS78",0,0,35400,"Cost Seg","006TO000001uMgP"
"End Client","0015Y00003VAS7K",0,12750,0,"Cost Seg","0065Y00001iOISt"
"CPA","0015Y00003VAS8o",9500,0,0,"Cost Seg","0065Y00001dhGzR"
"End Client","0015Y00003VASAl",32500,0,0,"LIFO - IPIC / Internal","0065Y00001djpwo"
"End Client","0015Y00003VASCK",7887,0,0,"GOAT.tax","0065Y00001dgtkW"
"End Client","0015Y00003VASCP",0,0,4973.2,"GOAT.tax","006TO00000AcIm9"
"CPA","0015Y00003VASE1",0,7500,0,"Cost Seg","0065Y00001j4Txt"
"End Client","0015Y00003VASF2",0,98000,0,"R&D","0065Y00001iYfiC"
"CPA","0015Y00003VASFs",0,7200,0,"Cost Seg","0065Y00001gZBBd"
"End Client","0015Y00003VASKy",4000,0,0,"Cost Seg","0065Y00001fr2GG"
"End Client","0015Y00003VASMF",13600,0,0,"Cost Seg","0065Y00001dgxmU"
"End Client","0015Y00003VASOI",0,42500,0,"R&D","0065Y00001gObkG"
"End Client","0015Y00003VASOy",0,8075,0,"Cost Seg","0065Y00001jaWil"
"End Client","0015Y00003VASPB",7500,0,0,"Cost Seg","0065Y00001djRgU"
"CPA","0015Y00003VASPC",0,0,7500,"Cost Seg","006TO000005XeqD"
"End Client","0015Y00003VC8dP",4000,0,0,"Cost Seg","0065Y00001dhbPV"
"End Client","0015Y00003VCgJk",61878.46,0,0,"ERC","0065Y00001dh1O9"
"CPA","0015Y00003VCish",5500,0,0,"Cost Seg","0065Y00001dh1Vg"
"End Client","0015Y00003VCkB1",4500,0,0,"Cost Seg","0065Y00001dh1aq"
"End Client","0015Y00003VClLk",19800,0,0,"Energy","0065Y00001dh1dG"
"CPA","0015Y00003VCm3n",5000,0,0,"Cost Seg","0065Y00001dh1gj"
"End Client","0015Y00003VCnWh",3860,0,0,"GOAT.tax","0065Y00001djvLc"
"End Client","0015Y00003VD99I",0,5500,0,"Cost Seg","0065Y00001iNWtd"
"End Client","0015Y00003VDHYF",5919.91,0,0,"ERC","0065Y00001dh2m9"
"End Client","0015Y00003VDHif",20044.5,0,0,"ERC","0065Y00001dh2m4"
"End Client","0015Y00003VDjVI",28623.4,0,0,"ERC","0065Y00001dh3ds"
"End Client","0015Y00003VEIAM",41364.05,0,0,"ERC","0065Y00001dh40l"
"End Client","0015Y00003XTRmG",2862,0,0,"GOAT.tax","0065Y00001dh9Im"
"End Client","0015Y00003XTtgD",20572,0,0,"ERC","0065Y00001dh5KP"
"End Client","0015Y00003XTuK6",25710,0,0,"ERC","0065Y00001dh5Mf"
"End Client","0015Y00003XUZXZ",7500,0,0,"Cost Seg","0065Y00001fqhSS"
"End Client","0015Y00003XV9q9",13578.75,0,0,"ERC","0065Y00001dh7eT"
"End Client","0015Y00003XVAHT",7500,0,0,"Cost Seg","0065Y00001dh7gF"
"End Client","0015Y00003XVQKc",13250,0,0,"R&D","0065Y00001dh8Mu"
"End Client","0015Y00003XWBCQ",8990,0,0,"Cost Seg","0065Y00001dh9ex"
"End Client","0015Y00003XWKm0",8700,0,0,"Cost Seg","0065Y00001dh9uU"
"End Client","0015Y00003ZeCgO",7200,0,0,"Cost Seg","0065Y00001dhBpq"
"End Client","0015Y00003ZeEg7",46092.6,0,0,"ERC","0065Y00001dh73H"
"End Client","0015Y00003ZepY0",8000,0,0,"Cost Seg","0065Y00001dhGa2"
"End Client","0015Y00003Zf7Zk",25000,0,0,"Cost Seg","0065Y00001dhDli"
"End Client","0015Y00003Zf8zL",36672.14,0,0,"ERC","0065Y00001dhEj2"
"End Client","0015Y00003Zfgaq",10000,0,0,"Cost Seg","0065Y00001dhGTV"
"End Client","0015Y00003ZfzPe",0,0,4000,"Cost Seg","006TO000008foyj"
"End Client","0015Y00003ZfzPi",51939.1,0,0,"ERC","0065Y00001dhGxy"
"End Client","0015Y00003ZfzPk",6000,0,0,"Cost Seg","0065Y00001dhGy6"
"End Client","0015Y00003ZfzPt",0,7000,0,"Cost Seg","0065Y00001dhGzG"
"End Client","0015Y00003ZfzPw",9973.7,0,0,"ERC","0065Y00001dhGyJ"
"End Client","0015Y00003ZfzQF",0,6500,0,"Cost Seg","0065Y00001dhGz9"
"End Client","0015Y00003ZfzQI",7000,0,0,"Cost Seg","0065Y00001dhGyH"
"End Client","0015Y00003ZfzQK",8000,0,0,"Energy","0065Y00001dhGyi"
"End Client","0015Y00003ZfzQL",6000,0,0,"Cost Seg","0065Y00001dhGxk"
"End Client","0015Y00003ZfzQO",32500,0,0,"R&D","0065Y00001dhGzO"
"End Client","0015Y00003ZfzQS",1740,0,0,"GOAT.tax","0065Y00001dhJgP"
"End Client","0015Y00003ZfzQU",0,36000,0,"R&D","0065Y00001gYeP5"
"End Client","0015Y00003ZfzQW",1889,0,0,"GOAT.tax","0065Y00001dhGzc"
"End Client","0015Y00003c8mqJ",5000,0,0,"Cost Seg","0065Y00001dhJUd"
"End Client","0015Y00003c8slt",97000,0,0,"R&D","0065Y00001dhEmk"
"End Client","0015Y00003c9O4Q",79535,0,0,"ERC","0065Y00001dhL3j"
"End Client","0015Y00003c9P9x",11301,0,0,"ERC","0065Y00001dhL85"
"End Client","0015Y00003c9PTd",47062,0,0,"ERC","0065Y00001dhL9X"
"End Client","0015Y00003c9Sog",32000,0,0,"Cost Seg","0065Y00001dhLKL"
"End Client","0015Y00003c9TTG",6200,0,0,"Cost Seg","0065Y00001dhLLT"
"End Client","0015Y00003c9VuY",40166.5,0,0,"ERC","0065Y00001dhLTR"
"CPA","0015Y00003c9pgb",0,14040,0,"Cost Seg","0065Y00001gOaZC"
"End Client","0015Y00003c9piT",0,0,5000,"Cost Seg","006TO000008gHRJ"
"CPA","0015Y00003c9pmB",0,5430,0,"Cost Seg","0065Y00001gYwpn"
"End Client","0015Y00003c9pmE",18500,0,0,"Cost Seg","0065Y00001dhMAI"
"End Client","0015Y00003c9pmI",0,0,3900,"Cost Seg","0065Y00001jaWtN"
"End Client","0015Y00003c9pmT",6500,0,0,"Cost Seg","0065Y00001dhM9t"
"End Client","0015Y00003c9pma",6000,0,0,"Cost Seg","0065Y00001dhMAx"
"End Client","0015Y00003c9pmb",0,0,13500,"Cost Seg","006TO000003Sqhu"
"End Client","0015Y00003c9pmo",0,4920,0,"Cost Seg","0065Y00001izpPs"
"End Client","0015Y00003c9pmr",6000,0,0,"Cost Seg","0065Y00001dhMBG"
"End Client","0015Y00003c9pmv",16515.75,0,0,"ERC","0065Y00001dhMBL"
"End Client","0015Y00003c9pmw",6900,0,0,"Cost Seg","0065Y00001dhMBM"
"End Client","0015Y00003c9pn5",5200,0,0,"Cost Seg","0065Y00001dhMBc"
"End Client","0015Y00003c9pnI",5225,0,0,"Cost Seg","0065Y00001dhMBw"
"End Client","0015Y00003c9pnL",0,5000,0,"Cost Seg","0065Y00001iNkLx"
"End Client","0015Y00003c9pnS",0,9900,0,"Cost Seg","0065Y00001ja7sU"
"End Client","0015Y00003c9pnW",0,7980,0,"Cost Seg","0065Y00001iNpu4"
"End Client","0015Y00003c9pnb",63035.85,0,0,"ERC","0065Y00001dhMCt"
"End Client","0015Y00003c9pnd",0,4050,0,"Cost Seg","0065Y00001gYkGI"
"End Client","0015Y00003c9pnh",7500,0,0,"Cost Seg","0065Y00001dhMD3"
"End Client","0015Y00003c9pni",6900,0,0,"Cost Seg","0065Y00001dhMD4"
"End Client","0015Y00003c9pno",6000,0,0,"Cost Seg","0065Y00001dhMDo"
"End Client","0015Y00003c9vId",5250,0,0,"Cost Seg","0065Y00001dhMZB"
"End Client","0015Y00003c9wMg",7500,0,0,"Cost Seg","0065Y00001dhP5e"
"End Client","0015Y00003c9y5R",0,0,7000,"Cost Seg","006TO000002h62b"
"End Client","0015Y00003c9z38",5500,0,0,"Cost Seg","0065Y00001dhMnr"
"End Client","0015Y00003cAWK4",1331,0,0,"R&D","0065Y00001dhOo1"
"End Client","0015Y00003cAWfK",5250,0,0,"Cost Seg","0065Y00001dhOok"
"End Client","0015Y00003cAjnF",7500,0,0,"Cost Seg","0065Y00001dhPEH"
"End Client","0015Y00003cC5Rh",6500,0,0,"Cost Seg","0065Y00001dhNKp"
"End Client","0015Y00003cC70H",26500,0,0,"R&D","0065Y00001dhOpJ"
"End Client","0015Y00003cCAan",10000,0,0,"Cost Seg","0065Y00001dhQYg"
"End Client","0015Y00003cCCjL",7153.75,0,0,"ERC","0065Y00001dhQhT"
"End Client","0015Y00003cCc5w",7000,0,0,"Cost Seg","0065Y00001dhRnU"
"End Client","0015Y00003cCeYx",0,5000,0,"Cost Seg","0065Y00001dhS0O"
"End Client","0015Y00003cCg2a",42000,0,0,"R&D","0065Y00001dhSHy"
"End Client","0015Y00003cCjPF",0,6500,0,"Cost Seg","0065Y00001gO8mU"
"End Client","0015Y00003cClcE",0,3850,0,"Energy","0065Y00001gY2eR"
"End Client","0015Y00003eN2mf",12000,0,0,"Cost Seg","0065Y00001dhSOA"
"End Client","0015Y00003eNKrm",12283.48,0,0,"ERC","0065Y00001dhSqs"
"End Client","0015Y00003eNLRg",14520,0,0,"Cost Seg","0065Y00001dhSup"
"End Client","0015Y00003eNLbj",0,8000,0,"R&D","0065Y00001iYhbZ"
"CPA","0015Y00003eNMA4",8000,0,0,"Cost Seg","0065Y00001dhSxt"
"End Client","0015Y00003eNS81",2566.06,0,0,"ERC","0065Y00001dhTNn"
"End Client","0015Y00003eNqz7",15500,0,0,"Cost Seg","0065Y00001djsLV"
"End Client","0015Y00003eNxYK",0,7000,0,"Cost Seg","0065Y00001gOUWX"
"End Client","0015Y00003eNzb0",22000,0,0,"Cost Seg","0065Y00001dgmeA"
"End Client","0015Y00003eO18u",7000,0,0,"Cost Seg","0065Y00001dgmfS"
"CPA","0015Y00003eO24x",20500,0,0,"Cost Seg","0065Y00001dhUmP"
"End Client","0015Y00003eOKnW",7000,0,0,"Cost Seg","0065Y00001dhWIT"
"End Client","0015Y00003eONBO",167587.66,0,0,"ERC","0065Y00001dhWXz"
"End Client","0015Y00003eQAPR",6375,0,0,"Cost Seg","0065Y00001dhZ86"
"End Client","0015Y00003eQYtn",6500,0,0,"Cost Seg","0065Y00001dha6I"
"End Client","0015Y00003eQdR0",0,30000,0,"R&D","0065Y00001gYE4a"
"End Client","0015Y00003eQlfe",105217.45,0,0,"R&D","0065Y00001dhaip"
"End Client","0015Y00003eR0z2",6500,0,0,"Cost Seg","0065Y00001dhaxa"
"End Client","0015Y00003eR3re",0,5500,0,"Cost Seg","0065Y00001dhbCI"
"End Client","0015Y00003gbrCq",8600,0,0,"Cost Seg","0065Y00001dhc52"
"End Client","0015Y00003gcOlG",0,7500,0,"Cost Seg","0065Y00001gZ4XQ"
"End Client","0015Y00003gcQsX",0,26250,0,"Cost Seg","0065Y00001izmte"
"CPA","0015Y00003gcQsc",5360,0,0,"Cost Seg","0065Y00001dhdzO"
"End Client","0015Y00003gcZwX",14740,0,0,"Cost Seg","0065Y00001dhe1U"
"End Client","0015Y00003gcb5G",15865,0,0,"Cost Seg","0065Y00001dhe3u"
"End Client","0015Y00003gdxCM",0,0,57375,"Cost Seg","0065Y00001dheZX"
"End Client","0015Y00003ge7lb",7650,0,0,"Cost Seg","0065Y00001dhejr"
"End Client","0015Y00003gf11a",8950,0,0,"Cost Seg","0065Y00001djuLp"
"End Client","0015Y00003gfGON",5000,0,0,"Cost Seg","0065Y00001dgy3A"
"End Client","0015Y00003gfGQH",4500,0,0,"Cost Seg","0065Y00001dgy1T"
"End Client","0015Y00003gfWeo",0,25200,0,"Cost Seg","0065Y00001gYoy5"
"End Client","0015Y00003gfX0m",4500,0,0,"Cost Seg","0065Y00001fr18C"
"End Client","0015Y00003iR2Xa",39537.75,0,0,"Cost Seg","0065Y00001dhiE6"
"End Client","0015Y00003iRGM2",1805,0,0,"Cost Seg","0065Y00001difZf"
"End Client","0015Y00003iRWKN",6500,0,0,"Cost Seg","0065Y00001djPZ0"
"End Client","0015Y00003iRbQq",8400,0,0,"Cost Seg","0065Y00001djQrW"
"End Client","0015Y00003iRbrp",6500,0,0,"Cost Seg","0065Y00001djQsZ"
"End Client","0015Y00003iRd8E",7000,0,0,"Cost Seg","0065Y00001djRGM"
"End Client","0015Y00003iRhcz",5000,0,0,"Cost Seg","0065Y00001dhcd1"
"End Client","0015Y00003iSZIX",7300,0,0,"Cost Seg","0065Y00001djRGR"
"End Client","0015Y00003iTCHI",6000,0,0,"Cost Seg","0065Y00001djRwm"
"End Client","0015Y00003iTCq4",7000,0,0,"Cost Seg","0065Y00001dhhSM"
"End Client","0015Y00003iTE4g",5760,0,0,"Cost Seg","0065Y00001djRyn"
"End Client","0015Y00003iThdo",2952.75,0,0,"ERC","0065Y00001djk8K"
"End Client","0015Y00003iTihb",4500,0,0,"Cost Seg","0065Y00001djdPQ"
"End Client","0015Y00003iU14E",6375,0,0,"Cost Seg","0065Y00001djdu9"
"End Client","0015Y00003iU3wc",112042.63,0,0,"ERC","0065Y00001djwn0"
"End Client","0015Y00003iU5aU",5000,0,0,"Cost Seg","0065Y00001dje9Y"
"End Client","0015Y00003iUA87",0,0,31690,"Cost Seg","006TO000002A8Xs"
"End Client","0015Y00003iUAVA",9390,0,0,"Cost Seg","0065Y00001djsvF"
"End Client","0015Y00003iUUAp",74368.87,0,0,"ERC","0065Y00001djeip"
"End Client","0015Y00003iUW0X",8500,0,0,"Cost Seg","0065Y00001dgy6D"
"CPA","0015Y00003kbCXo",10911,0,0,"GOAT.tax","0065Y00001djglE"
"CPA","0015Y00003kbDFq",4000,0,0,"Cost Seg","0065Y00001dhfrM"
"End Client","0015Y00003kbEy0",0,20000,0,"Cost Seg","0065Y00001gOKZl"
"End Client","0015Y00003kbHtI",3084.65,0,0,"GOAT.tax","0065Y00001djgse"
"End Client","0015Y00003kdI9c",0,0,6500,"Cost Seg","0065Y00001jaWmZ"
"End Client","0015Y00003kdNPx",15480,0,0,"ERC","0065Y00001djkDj"
"End Client","0015Y00003kdRcr",6500,0,0,"Cost Seg","0065Y00001djkJD"
"End Client","0015Y00003kdSju",12900,0,0,"Cost Seg","0065Y00001djkLE"
"End Client","0015Y00003kdTQT",8000,0,0,"Cost Seg","0065Y00001djkNK"
"End Client","0015Y00003kdpUc",2901,0,0,"GOAT.tax","0065Y00001djs83"
"End Client","0015Y00003kdryb",7000,0,0,"Cost Seg","0065Y00001djlWj"
"End Client","0015Y00003kdsON",12272.78,0,0,"ERC","0065Y00001djlYQ"
"End Client","0015Y00003kdtQF",6208,0,0,"R&D","0065Y00001djlZx"
"End Client","0015Y00003kdwUv",0,5500,0,"Cost Seg","0065Y00001djpO2"
"End Client","0015Y00003kdxCl",7500,0,0,"Cost Seg","0065Y00001djxcO"
"End Client","0015Y00003kdxP9",102081.81,0,0,"ERC","0065Y00001djmf9"
"CPA","0015Y00003keLol",6632.1,0,0,"ERC","0065Y00001djmC7"
"End Client","0015Y00003keM3U",7905.6,0,0,"ERC","0065Y00001djmD5"
"End Client","0015Y00003keMbX",3900,0,0,"Cost Seg","0065Y00001dk2rr"
"End Client","0015Y00003keRWy",36903.6,0,0,"ERC","0065Y00001djmad"
"End Client","0015Y00003keUrO",19000,0,0,"R&D","0065Y00001dk1iL"
"End Client","0015Y00003keWHX",13000,0,0,"Cost Seg","0065Y00001djmir"
"End Client","0015Y00003keXj6",3000,0,0,"Cost Seg","0065Y00001djmkT"
"End Client","0015Y00003keY3P",9500,0,0,"Cost Seg","0065Y00001djmks"
"End Client","0015Y00003kere3",91737,0,0,"ERC","0065Y00001djpMa"
"End Client","0015Y00003mqo9u",8200,0,0,"Cost Seg","0065Y00001djkDA"
"End Client","0015Y00003mquvs",8929.8,0,0,"ERC","0065Y00001djr4x"
"End Client","0015Y00003mqy92",0,111650,0,"Energy","0065Y00001gObfp"
"End Client","0015Y00003mrQax",0,0,6800,"Cost Seg","006TO000000Uj6B"
"End Client","0015Y00003mrwyB",0,3575,0,"Cost Seg","0065Y00001j4Y3n"
"CPA","0015Y00003ms35N",15324.6,0,0,"ERC","0065Y00001djrHv"
"End Client","0015Y00003ms5jS",5780,0,0,"Cost Seg","0065Y00001djrOI"
"End Client","0015Y00003ms5ky",4000,0,0,"Cost Seg","0065Y00001djpXn"
"End Client","0015Y00003ms830",0,0,7500,"Cost Seg","006TO000005fsWI"
"End Client","0015Y00003ms8nt",76283.4,0,0,"ERC","0065Y00001djw0l"
"End Client","0015Y00003msbSs",7000,0,0,"Cost Seg","0065Y00001djs8N"
"End Client","0015Y00003msfMU",9500,0,0,"Energy","0065Y00001dk0tE"
"End Client","0015Y00003mshzY",4000,0,0,"Cost Seg","0065Y00001djsLL"
"End Client","0015Y00003mt18x",9750,0,0,"Cost Seg","0065Y00001djel0"
"End Client","0015Y00003mt2OM",16249.6,0,0,"ERC","0065Y00001djslK"
"End Client","0015Y00003mt5Am",31968,0,0,"ERC","0065Y00001djSZU"
"End Client","0015Y00003mt6Jl",4000,0,0,"Cost Seg","0065Y00001djsub"
"End Client","0015Y00003mtFqD",5525,0,0,"Cost Seg","0065Y00001djtEu"
"End Client","0015Y00003owWRw",18496.09,0,0,"ERC","0065Y00001djtuF"
"End Client","0015Y00003oweC1",4000,0,0,"Cost Seg","0065Y00001dgxs7"
"End Client","0015Y00003oweO5",7000,0,0,"Cost Seg","0065Y00001djuGB"
"End Client","0015Y00003owgCe",50328.07,0,0,"ERC","0065Y00001fr3yb"
"End Client","0015Y00003ox2ak",3510.55,0,0,"ERC","0065Y00001djuq7"
"End Client","0015Y00003ox3GX",7500,0,0,"Cost Seg","0065Y00001djuv7"
"End Client","0015Y00003ox9o0",5123.93,0,0,"ERC","0065Y00001djvIE"
"End Client","0015Y00003ox9tI",9400,0,0,"ERC","0065Y00001djvfE"
"End Client","0015Y00003oxDJ0",0,9000,0,"Cost Seg","0065Y00001gY6GV"
"End Client","0015Y00003oxVdP",8000,0,0,"Cost Seg","0065Y00001djvdh"
"End Client","0015Y00003oxW1B",9318.05,0,0,"ERC","0065Y00001djvfx"
"End Client","0015Y00003oxWwC",0,13049.56,0,"ERC","0065Y00001djvja"
"End Client","0015Y00003oxcVR",6000,0,0,"Cost Seg","0065Y00001gOUbI"
"End Client","0015Y00003oxdYb",19950,0,0,"Cost Seg","0065Y00001djw5C"
"End Client","0015Y00003oxdt9",5253.1,0,0,"ERC","0065Y00001djw81"
"End Client","0015Y00003oy12c",217000,0,0,"R&D","0065Y00001fqfwT"
"CPA","0015Y00003oy4LD",0,0,6500,"Cost Seg","0065Y00001j4dTc"
"End Client","0015Y00003oy8BF",0,5290.2,0,"GOAT.tax","0065Y00001djusE"
"End Client","0015Y00003oy8bE",8038,0,0,"GOAT.tax","0065Y00001djusD"
"End Client","0015Y00003oyBcK",0,6500,0,"Cost Seg","0065Y00001gYqiB"
"End Client","0015Y00003oyNF9",6000,0,0,"LIFO - IPIC / Internal","0065Y00001djxtd"
"End Client","0015Y00003oyNIW",6000,0,0,"LIFO - IPIC / Internal","0065Y00001djkNZ"
"End Client","0015Y00003oyNPD",6000,0,0,"LIFO - IPIC / Internal","0065Y00001dgthq"
